city,year,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max
Hemet,2015,1,77.13406593406594,53.27692307692306,64.58379120879121,291.6,291.6,0.0,597.0,7.335989010989011,18.068131868131868
Hemet,2016,0,77.00602739726027,53.38438356164384,64.55863013698631,385.5,385.5,0.0,551.0,7.470958904109589,18.454246575342466
Hemet,2017,1,77.48489010989012,54.00164835164835,65.24697802197802,357.1,357.1,0.0,507.0,7.339560439560439,17.928846153846155
Hemet,2018,1,77.5043956043956,53.932417582417585,64.96813186813188,295.6,295.6,0.0,441.0,7.454670329670329,18.196153846153845
Hercules,2014,3,72.54368131868132,51.2978021978022,60.62417582417583,542.2,542.2,0.0,592.0,9.176648351648351,21.64917582417582
Hercules,2015,3,71.43214285714286,50.61181318681319,59.78351648351648,249.59999999999997,249.59999999999997,0.0,314.0,9.143406593406594,20.91346153846154
Hercules,2016,3,69.90356164383562,50.12684931506849,58.919999999999995,594.3999999999999,594.3999999999999,0.0,725.0,9.375616438356165,21.648219178082194
Hercules,2017,3,71.10164835164835,50.27912087912088,59.52554945054945,693.3000000000001,693.3000000000001,0.0,750.0,9.642857142857144,22.206043956043956
Hercules,2018,3,71.23763736263736,49.78873626373626,59.18049450549451,392.4,392.4,0.0,518.0,9.311538461538461,21.50741758241758
Hermosa Beach,2014,1,76.52857142857144,56.465109890109886,65.83516483516483,218.3,218.3,0.0,263.0,10.526098901098901,19.59835164835165
Hermosa Beach,2015,1,76.17994505494505,56.2967032967033,65.72774725274725,128.0,128.0,0.0,260.0,10.701373626373629,19.640384615384615
Hermosa Beach,2016,3,75.11753424657535,55.68219178082192,64.7041095890411,220.89999999999998,220.89999999999998,0.0,325.0,10.967123287671233,19.89643835616438
Hermosa Beach,2017,3,75.5793956043956,56.31923076923077,65.25164835164834,240.60000000000002,240.60000000000002,0.0,323.0,10.721153846153847,19.380219780219782
Hermosa Beach,2018,3,74.96318681318681,56.01071428571429,64.70521978021978,231.2,231.2,0.0,318.0,10.601648351648352,19.318956043956046
Hesperia,2014,0,76.05659340659341,51.747252747252745,63.51071428571429,183.7,182.7,0.91,250.0,8.54532967032967,21.368406593406593
Hesperia,2015,1,74.47142857142856,50.85027472527472,62.28846153846154,120.1,120.1,0.0,266.0,8.573901098901098,21.28434065934066
Hesperia,2016,1,74.85561643835617,50.725479452054806,62.42191780821918,187.8,186.5,0.98,311.0,9.055342465753425,22.31917808219178
Hesperia,2017,1,75.51263736263736,52.29835164835164,63.45000000000001,172.0,171.0,0.7,293.0,9.070329670329672,22.12142857142857
Hesperia,2018,1,75.25989010989011,51.419780219780215,62.93571428571428,165.0,160.5,3.1500000000000004,277.0,8.815934065934066,21.343406593406595
Hidden Hills,2014,1,73.61153846153846,55.544230769230765,63.86456043956043,302.7,302.7,0.0,291.0,7.632967032967034,22.063736263736264
Hidden Hills,2015,1,73.53653846153846,55.71813186813187,63.96648351648351,130.10000000000002,130.10000000000002,0.0,258.0,7.525824175824176,21.642307692307696
Hidden Hills,2016,2,72.44986301369862,55.01753424657534,62.96657534246576,292.5,292.5,0.0,337.0,7.699178082191781,21.907397260273974
Hidden Hills,2017,1,72.69835164835165,55.526923076923076,63.38131868131868,332.40000000000003,332.40000000000003,0.0,429.0,7.471153846153846,21.439835164835166
Hidden Hills,2018,1,72.32445054945055,55.142582417582425,62.9184065934066,289.40000000000003,289.40000000000003,0.0,334.0,7.462087912087913,21.292857142857144
Highland,2014,1,78.92884615384615,53.949175824175825,65.98379120879122,339.19999999999993,338.09999999999997,0.77,429.0,6.217582417582417,19.62857142857143
Highland,2015,1,77.75989010989011,53.06868131868132,64.96016483516483,254.8,254.8,0.0,559.0,6.1000000000000005,18.84697802197802
Highland,2016,0,77.38821917808221,53.11452054794521,64.7172602739726,390.9,390.9,0.0,580.0,6.201643835616438,19.264383561643836
Highland,2017,1,77.98543956043956,54.079120879120886,65.62912087912088,396.99999999999994,396.99999999999994,0.0,577.0,6.170054945054944,18.985714285714288
Highland,2018,1,77.76923076923077,53.90659340659341,65.17362637362636,334.6,334.6,0.0,474.0,6.198626373626374,19.025549450549452
Hollister,2014,1,74.13818681318682,50.968956043956034,61.20879120879121,456.3,456.3,0.0,543.0,8.108516483516484,18.907967032967033
Hollister,2015,3,73.3129120879121,50.43104395604396,60.66153846153847,243.40000000000003,243.40000000000003,0.0,329.0,8.230494505494505,18.744505494505493
Hollister,2016,3,71.96219178082191,50.39917808219178,60.04931506849315,520.4,520.4,0.0,650.0,8.496438356164383,18.95013698630137
Hollister,2017,1,72.81703296703297,50.47994505494505,60.59917582417582,597.4999999999999,597.4999999999999,0.0,749.0,8.651648351648353,19.449725274725274
Hollister,2018,3,72.46813186813188,49.80851648351649,59.92225274725274,398.70000000000005,398.70000000000005,0.0,549.0,8.481318681318681,18.706043956043956
Holtville,2014,0,90.4728021978022,64.12857142857143,77.48324175824175,65.3,65.3,0.0,76.0,8.681593406593406,18.923626373626377
Holtville,2015,0,89.3945054945055,63.79752747252747,76.78571428571429,58.4,58.4,0.0,102.0,8.499175824175824,18.66868131868132
Holtville,2016,0,90.23890410958903,63.710684931506854,77.2668493150685,59.99999999999999,59.99999999999999,0.0,83.0,8.967397260273973,19.384931506849313
Holtville,2017,0,90.83516483516483,64.30027472527472,77.78983516483517,63.30000000000001,63.30000000000001,0.0,109.0,8.871153846153845,19.04615384615385
Holtville,2018,0,90.14093406593408,63.91785714285714,77.2423076923077,54.00000000000001,54.00000000000001,0.0,83.0,8.803846153846155,18.881043956043957
Hughson,2014,0,78.72884615384616,54.877472527472534,66.26703296703297,376.6,376.6,0.0,439.0,8.678846153846154,19.107692307692307
Hughson,2015,1,76.58489010989011,53.6282967032967,64.59587912087912,238.7,238.7,0.0,296.0,8.012087912087912,17.294780219780222
Hughson,2016,0,75.54410958904108,53.6227397260274,64.23534246575343,529.0,529.0,0.0,607.0,8.692054794520546,18.64986301369863
Hughson,2017,0,76.06126373626374,54.309065934065934,64.82774725274724,542.9000000000001,542.9000000000001,0.0,690.0,8.831043956043956,19.11675824175824
Hughson,2018,0,76.3945054945055,53.35906593406594,64.48104395604395,444.4,444.4,0.0,507.0,8.626923076923076,18.5239010989011
Huntington Beach,2014,2,73.48021978021978,57.31730769230769,64.91510989010989,227.10000000000002,227.10000000000002,0.0,268.0,9.34065934065934,19.432692307692307
Huntington Beach,2015,1,73.14862637362637,57.03214285714286,64.72197802197802,147.1,147.1,0.0,309.0,9.361813186813187,19.228571428571428
Huntington Beach,2016,3,71.98191780821918,56.61150684931506,63.78356164383562,229.3,229.3,0.0,353.0,9.493698630136986,19.26684931506849
Huntington Beach,2017,3,72.31840659340659,57.14203296703297,64.19615384615385,257.1,257.1,0.0,394.0,9.384065934065935,19.037362637362637
Huntington Beach,2018,3,71.99697802197801,57.01291208791209,63.91868131868132,239.5,239.5,0.0,334.0,9.33434065934066,18.953021978021976
Huntington Park,2014,1,78.06895604395604,55.520054945054945,65.93873626373626,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
Huntington Park,2015,1,77.50412087912088,55.04972527472527,65.56648351648353,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
Huntington Park,2016,1,76.57890410958903,54.6972602739726,64.72191780821917,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
Huntington Park,2017,1,77.05274725274724,55.4521978021978,65.40164835164835,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
Huntington Park,2018,1,76.48516483516484,55.11456043956043,64.79917582417582,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
Huron,2014,0,82.84175824175824,56.957417582417584,69.55329670329671,153.0,153.0,0.0,218.0,7.446428571428571,17.390384615384615
Huron,2015,0,81.2282967032967,55.949725274725274,68.13296703296703,121.60000000000001,121.60000000000001,0.0,209.0,7.15686813186813,16.382417582417585
Huron,2016,0,80.78931506849315,55.98849315068493,68.04520547945205,226.29999999999998,226.29999999999998,0.0,309.0,7.515068493150685,17.62109589041096
Huron,2017,0,80.63763736263736,56.71840659340659,68.31318681318682,245.9,245.9,0.0,397.0,7.578571428571428,17.675274725274726
Huron,2018,0,81.34313186813185,56.20631868131868,68.35824175824176,232.10000000000002,232.10000000000002,0.0,304.0,7.366208791208792,17.07032967032967
Imperial,2014,0,90.17582417582418,62.47967032967033,76.7412087912088,65.3,65.3,0.0,76.0,8.681593406593406,18.923626373626377
Imperial,2015,0,89.04395604395603,62.38489010989011,76.09258241758242,58.4,58.4,0.0,102.0,8.499175824175824,18.66868131868132
Imperial,2016,0,89.89671232876711,62.16657534246575,76.51260273972602,59.99999999999999,59.99999999999999,0.0,83.0,8.967397260273973,19.384931506849313
Imperial,2017,0,90.55659340659342,62.840109890109886,77.06236263736265,63.30000000000001,63.30000000000001,0.0,109.0,8.871153846153845,19.04615384615385
Imperial,2018,0,89.87252747252747,62.39313186813187,76.5326923076923,54.00000000000001,54.00000000000001,0.0,83.0,8.803846153846155,18.881043956043957
Imperial Beach,2014,2,71.61098901098902,58.407967032967036,64.7489010989011,182.90000000000003,182.90000000000003,0.0,332.0,10.562912087912089,18.74478021978022
Imperial Beach,2015,2,71.41758241758242,58.417032967032966,64.70521978021978,234.6,234.6,0.0,558.0,10.598901098901099,18.983241758241757
Imperial Beach,2016,2,69.91369863013699,57.53232876712329,63.47178082191781,352.1,352.1,0.0,565.0,10.836164383561643,19.065479452054795
Imperial Beach,2017,2,70.13901098901098,57.91153846153846,63.72472527472527,334.3,334.3,0.0,485.0,10.39532967032967,18.15521978021978
Imperial Beach,2018,2,70.05824175824176,57.72417582417582,63.58763736263736,242.0,242.0,0.0,462.0,10.552747252747253,18.392582417582418
Indian Wells,2014,0,86.64890109890109,63.372527472527466,75.39615384615387,55.400000000000006,55.400000000000006,0.0,112.0,6.475274725274725,19.396153846153847
Indian Wells,2015,0,85.61126373626374,62.96895604395605,74.65054945054945,49.8,49.8,0.0,107.0,6.534615384615385,19.58543956043956
Indian Wells,2016,0,85.82054794520548,62.87315068493151,74.75671232876712,112.0,112.0,0.0,151.0,6.777808219178081,19.94630136986301
Indian Wells,2017,0,86.46703296703296,63.839285714285715,75.34972527472526,96.1,96.1,0.0,163.0,6.7989010989011,19.947527472527472
Indian Wells,2018,0,86.49368131868133,63.158791208791214,75.19368131868131,47.5,47.5,0.0,115.0,6.808516483516484,19.863186813186815
Indio,2014,0,88.19038461538462,64.79450549450549,77.06565934065935,55.400000000000006,55.400000000000006,0.0,112.0,6.475274725274725,19.396153846153847
Indio,2015,0,87.23241758241758,64.34093406593406,76.35192307692307,49.8,49.8,0.0,107.0,6.534615384615385,19.58543956043956
Indio,2016,0,87.46465753424658,64.20602739726027,76.44246575342467,112.0,112.0,0.0,151.0,6.777808219178081,19.94630136986301
Indio,2017,0,88.09670329670328,65.25192307692306,77.03131868131868,96.1,96.1,0.0,163.0,6.7989010989011,19.947527472527472
Indio,2018,0,88.12637362637362,64.58873626373627,76.93351648351648,47.5,47.5,0.0,115.0,6.808516483516484,19.863186813186815
Industry,2014,1,79.17609890109891,55.714835164835165,66.41868131868132,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
Industry,2015,1,78.38296703296703,55.044780219780215,65.8010989010989,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
Industry,2016,1,77.58246575342466,54.857808219178075,65.16164383561645,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
Industry,2017,1,77.92362637362638,55.5521978021978,65.75302197802199,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
Industry,2018,1,77.58461538461539,55.22170329670329,65.26263736263736,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
Inglewood,2014,1,77.70357142857142,56.1978021978022,66.26923076923077,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
Inglewood,2015,1,77.29065934065935,56.075824175824174,66.12142857142857,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
Inglewood,2016,1,76.32986301369863,55.46219178082191,65.14383561643835,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
Inglewood,2017,1,76.84917582417582,56.19203296703297,65.83736263736263,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
Inglewood,2018,1,76.18241758241759,55.79450549450549,65.14780219780219,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
Ione,2014,1,75.49203296703297,52.75137362637363,63.62802197802198,651.0,651.0,0.0,678.0,7.60467032967033,17.831043956043956
Ione,2015,1,74.10384615384616,51.362637362637365,62.319230769230764,450.29999999999995,450.29999999999995,0.0,449.0,7.359065934065933,17.091483516483517
Ione,2016,1,72.9504109589041,51.556164383561644,61.97534246575343,877.0999999999999,877.0999999999999,0.0,867.0,7.910958904109589,18.087945205479453
Ione,2017,0,73.43928571428572,52.20879120879121,62.533516483516486,1016.6999999999999,1016.6999999999999,0.0,964.0,8.55467032967033,19.1
Ione,2018,1,73.56318681318682,51.06785714285714,61.857142857142854,717.6999999999999,717.6999999999999,0.0,667.0,7.620604395604396,17.196428571428573
Irvine,2014,2,75.91428571428571,57.81263736263736,65.96675824175824,227.10000000000002,227.10000000000002,0.0,268.0,9.34065934065934,19.432692307692307
Irvine,2015,1,75.27774725274726,57.433516483516485,65.60796703296703,147.1,147.1,0.0,309.0,9.361813186813187,19.228571428571428
Irvine,2016,3,74.26465753424657,57.056164383561644,64.79534246575344,229.3,229.3,0.0,353.0,9.493698630136986,19.26684931506849
Irvine,2017,3,74.78983516483517,57.58598901098901,65.34175824175824,257.1,257.1,0.0,394.0,9.384065934065935,19.037362637362637
Irvine,2018,3,74.38626373626373,57.395054945054945,64.97142857142856,239.5,239.5,0.0,334.0,9.33434065934066,18.953021978021976
Irwindale,2014,1,80.125,55.787362637362634,67.12032967032965,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
Irwindale,2015,1,79.30357142857143,55.15604395604395,66.46565934065934,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
Irwindale,2016,1,78.48821917808219,54.79890410958904,65.74027397260274,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
Irwindale,2017,1,78.89587912087912,55.811538461538454,66.51813186813187,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
Irwindale,2018,1,78.5967032967033,55.34368131868131,65.96236263736263,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
Isleton,2014,1,76.17060439560439,53.46538461538461,63.5989010989011,510.1,510.1,0.0,582.0,8.41043956043956,19.5010989010989
Isleton,2015,1,74.36840659340659,52.30576923076923,62.293681318681315,302.7,302.7,0.0,328.0,8.278296703296704,18.767582417582418
Isleton,2016,1,72.9704109589041,52.12493150684931,61.619452054794515,664.9000000000001,664.9000000000001,0.0,739.0,8.573972602739726,19.390958904109592
Isleton,2017,1,73.36510989010989,52.58736263736264,62.10494505494505,751.8,751.8,0.0,786.0,8.922802197802197,20.053296703296702
Isleton,2018,1,74.31098901098902,51.96565934065934,61.9706043956044,476.1,476.1,0.0,566.0,8.517032967032966,19.270604395604394
Jackson,2014,1,72.89258241758242,50.492582417582405,61.324175824175825,727.8,727.0,0.5599999999999999,772.0,7.451923076923077,18.961263736263735
Jackson,2015,1,71.5478021978022,49.29065934065934,60.09478021978022,567.5,565.0,1.82,554.0,7.090109890109891,18.103021978021978
Jackson,2016,0,70.51890410958904,49.18821917808219,59.710410958904106,1032.4,1031.8,0.42000000000000004,949.0,7.684109589041095,19.375342465753423
Jackson,2017,0,71.1043956043956,50.157967032967036,60.418406593406594,1252.5,1248.7,2.87,1095.0,8.23791208791209,20.272527472527475
Jackson,2018,0,71.21346153846153,49.02554945054944,59.857142857142854,822.5,813.6,6.23,726.0,7.506868131868132,18.64120879120879
Jurupa Valley,2014,1,80.14890109890109,54.70631868131868,66.64752747252747,252.89999999999998,252.89999999999998,0.0,276.0,7.974725274725275,20.21868131868132
Jurupa Valley,2015,1,78.8956043956044,53.91620879120879,65.73873626373626,193.39999999999998,193.39999999999998,0.0,381.0,7.895329670329669,19.46978021978022
Jurupa Valley,2016,3,78.40493150684932,53.849863013698624,65.31068493150686,295.5,295.5,0.0,379.0,7.993424657534247,19.876712328767123
Jurupa Valley,2017,3,79.11071428571428,54.784065934065936,66.2642857142857,313.70000000000005,313.70000000000005,0.0,445.0,7.9774725274725276,19.64642857142857
Jurupa Valley,2018,3,78.87197802197802,54.533516483516486,65.80796703296704,272.8,272.8,0.0,344.0,7.947802197802199,19.701923076923077
Kerman,2014,0,82.10796703296704,57.20906593406593,69.26263736263736,249.59999999999997,249.59999999999997,0.0,306.0,8.95521978021978,18.94010989010989
Kerman,2015,0,80.38131868131869,56.082967032967034,67.71126373626375,191.39999999999998,191.39999999999998,0.0,269.0,8.687362637362638,18.249725274725275
Kerman,2016,0,79.67178082191782,56.207945205479454,67.48356164383561,434.8,434.8,0.0,469.0,8.976712328767123,18.942739726027398
Kerman,2017,0,79.5478021978022,56.617307692307705,67.69807692307693,451.79999999999995,451.79999999999995,0.0,591.0,8.922802197802199,18.798901098901098
Kerman,2018,0,80.56785714285715,56.36483516483516,67.98956043956044,393.9,393.9,0.0,445.0,8.767857142857142,18.543956043956044
King City,2014,1,79.97692307692307,54.243956043956054,66.13736263736264,484.2,484.2,0.0,546.0,10.550824175824175,20.430494505494508
King City,2015,1,78.59148351648352,53.027472527472526,64.8434065934066,212.7,212.7,0.0,314.0,10.512912087912087,19.63708791208791
King City,2016,1,77.52986301369863,52.897260273972606,64.38109589041096,550.0,550.0,0.0,656.0,10.954794520547946,20.670136986301372
